"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"75","Kapolsek Siantar Selatan  IPTU EDI TUAHTA P. SARAGIH SH, MH mewakili Kapolres Pematang Siantar bersama dengan perso… https://t.co/5cpYmdNgQk",FALSE,1,NA,2022-12-02 00:38:02,TRUE,NA,"1598476548562378752",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PolresPematang1",0,FALSE,FALSE,NA,NA
"76","Waka Polsek Muara Badak Iptu Lamser L  bersama Kanit Samapta membagikan bansos kepada warga Desa Tanjung Limau.… https://t.co/EgaLbRsF5T",FALSE,0,NA,2022-12-02 00:37:56,TRUE,NA,"1598476524608688128",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LamserLt",0,FALSE,FALSE,NA,NA
"77","RT @gabutlurd: @sosmedkeras Lagi keadaan kaya gini bukannya sibuk cari logistik buat survive malah bikin tenda buat ngewe... PIKIRANNYA PAD…",FALSE,0,NA,2022-12-02 00:36:57,FALSE,NA,"1598476279418064896",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NaibahoBlyan",30,TRUE,FALSE,NA,NA
"78","Gimana caranya spy dpt bansos jg? 🤷  https://t.co/eQObjHdkIT",FALSE,0,NA,2022-12-02 00:36:04,FALSE,NA,"1598476053772922880",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ririesmart28",0,FALSE,FALSE,NA,NA
"79","@IMCMushroom bansos abis kayaknya",FALSE,1,"IMCMushroom",2022-12-02 00:32:33,FALSE,"1598309759895179264","1598475168288243712","744575917","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","desatura",0,FALSE,FALSE,NA,NA
"80","RT @gabutlurd: @sosmedkeras Lagi keadaan kaya gini bukannya sibuk cari logistik buat survive malah bikin tenda buat ngewe... PIKIRANNYA PAD…",FALSE,0,NA,2022-12-02 00:26:03,FALSE,NA,"1598473535814762496",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AshaaMW",30,TRUE,FALSE,NA,NA
"81","RT @gabutlurd: @sosmedkeras Lagi keadaan kaya gini bukannya sibuk cari logistik buat survive malah bikin tenda buat ngewe... PIKIRANNYA PAD…",FALSE,0,NA,2022-12-02 00:22:37,FALSE,NA,"1598472671356145665",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","yldtaaa",30,TRUE,FALSE,NA,NA
"82","Upah naik, sementara kebutuhan bahan pokok bertambah mahal,otomatis pengeluaran lebih besar dari pendapatan.Alangka… https://t.co/p1Hzwxu1vr",FALSE,2,NA,2022-12-02 00:05:13,TRUE,NA,"1598468290837647360",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Sorali_lali",0,FALSE,FALSE,NA,NA
"83","RT @gabutlurd: @sosmedkeras Lagi keadaan kaya gini bukannya sibuk cari logistik buat survive malah bikin tenda buat ngewe... PIKIRANNYA PAD…",FALSE,0,NA,2022-12-02 00:04:57,FALSE,NA,"1598468222504038400",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ChimmyErnawati",30,TRUE,FALSE,NA,NA
"84","Buleleng akan Gunakan DID Rp11,4 Miliar untuk Cadangan Pangan Desa hingga Beri Bansos Masyarakat Terdampak… https://t.co/kTpA3WhA5k",FALSE,0,NA,2022-12-02 00:03:03,TRUE,NA,"1598467744659542021",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","BeritaBalinesia",0,FALSE,FALSE,NA,NA
"85","@INDOMYSPOTIFY Di aku dari awal begono. Apa krn udah selalu make premium yak? Jd sp mikirnya gue banyak duit gitu,… https://t.co/A07dOVtb33",FALSE,0,"INDOMYSPOTIFY",2022-12-02 00:00:02,TRUE,"1597793478985265152","1598466987193430017","1461250946252492802","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","minkaborahe",0,FALSE,FALSE,NA,NA
"86","Bismillah bansos 3000 primo https://t.co/jd3OyFkOrR",FALSE,0,NA,2022-12-01 23:45:57,FALSE,NA,"1598463441337192448",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tsariitsaa",0,FALSE,FALSE,NA,NA
"87","Mbah Man sudah mewakili orang-orang yg tdk mampu untuk mendapatkan BANSOS https://t.co/A3jd1y90k6",FALSE,2,NA,2022-12-01 23:45:30,FALSE,NA,"1598463329361887232",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","An4Julie",0,FALSE,FALSE,NA,NA
"88","@sosmedkeras Bansos ❌
Ngewe ✔",FALSE,0,"sosmedkeras",2022-12-01 23:42:19,FALSE,"1598314718875512832","1598462527473881088","1310415148184600577","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Suki037",0,FALSE,FALSE,NA,NA
"89","KANNN NGENTOTTTT GUE LUPA BANSOS GUE ANJJJJJJ",FALSE,0,NA,2022-12-01 23:33:14,FALSE,NA,"1598460241947262976",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tontugf",0,FALSE,FALSE,NA,NA
"90","Mayan dapet bansos pagi2 https://t.co/Qvl8AL30JD",FALSE,0,NA,2022-12-01 23:30:32,FALSE,NA,"1598459561329192963",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LunaMare127",0,FALSE,FALSE,NA,NA
"91","Pantau Penyaluran Bansos, Kapolres Situbondo AKBP DR Andi Sinjaya Apersiasi Minat Masyarakat Untuk Vaksin https://t.co/awkaxIsdz1",FALSE,2,NA,2022-12-01 23:17:46,FALSE,NA,"1598456349008007169",NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","pidressitubondo",0,FALSE,FALSE,NA,NA
"92","RT @gabutlurd: @sosmedkeras Lagi keadaan kaya gini bukannya sibuk cari logistik buat survive malah bikin tenda buat ngewe... PIKIRANNYA PAD…",FALSE,0,NA,2022-12-01 23:07:07,FALSE,NA,"1598453671725256705",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","slwaysc",30,TRUE,FALSE,NA,NA
"93","RT @gabutlurd: @sosmedkeras Lagi keadaan kaya gini bukannya sibuk cari logistik buat survive malah bikin tenda buat ngewe... PIKIRANNYA PAD…",FALSE,0,NA,2022-12-01 23:01:02,FALSE,NA,"1598452138233196545",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","__chulochio",30,TRUE,FALSE,NA,NA
"94","@rhemasonry @R_min80 Emang kadrun ngakuin jokowi presiden. Ngakuinya klo mau ambil bansos doang",FALSE,0,"rhemasonry",2022-12-01 22:58:43,FALSE,"1598409065725468673","1598451557183664128","1587805328644636672","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","OBaranhan",0,FALSE,FALSE,NA,NA
"95","Penyaluran Bantuan Sosial dari Polresta P. Ambon &amp; P.P. Lease

#polripresisi #thankyoupolisi #basudaramanise… https://t.co/R9JJV0IM8x",FALSE,0,NA,2022-12-01 22:51:48,TRUE,NA,"1598449814697660430",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","PolsekHaruku",0,FALSE,FALSE,NA,NA
"96","RT @Warta_Pajajaran: Pemerintah Kota (Pemkot) Bandung menyalurkan bantuan sosial dalam rangka pengendalian inflasi tahun 2022 kepada 15.280…",FALSE,0,NA,2022-12-01 22:46:17,FALSE,NA,"1598448426408357888",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","mirantikirana1",4,TRUE,FALSE,NA,NA
"97","@mandortambalban @Mufidz98556598 @republikaonline Laaa, mereka Poto trus posting  di Ig
Kecuali mereka pawai pake m… https://t.co/e13bRbA0CP",FALSE,0,"mandortambalban",2022-12-01 22:45:13,TRUE,"1598297603359510530","1598448160548196352","221683270","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","titisuharti",0,FALSE,FALSE,NA,NA
"98","@txtdrimedia Lagi keadaan kyk gini bukannya sibuk cari logistik buat survive malah bikin tenda buat hs... PIKIRANNY… https://t.co/7tVzyP6c3I",FALSE,0,"txtdrimedia",2022-12-01 22:26:46,TRUE,"1598285793205706752","1598443515708862464","1300484934449000448","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","rasyid_khalifa",0,FALSE,FALSE,NA,NA
"99","@tanyarlfes Lagi keadaan kaya gini bukannya sibuk cari logistik buat survive malah bikin tenda buat hs... PIKIRANNY… https://t.co/JdmsWa90Wu",FALSE,0,"tanyarlfes",2022-12-01 22:23:20,TRUE,"1598210291913101314","1598442652437184512","1371650588","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","rasyid_khalifa",0,FALSE,FALSE,NA,NA
"100","Hood art president of Indonesian
Semoga dapat bansos🤣
#FRLegends配布 
#art 
#PresidenJokowiHebat https://t.co/Cne4beiHiE",FALSE,0,NA,2022-12-01 22:21:03,FALSE,NA,"1598442075196100608",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Nakanojembut",0,FALSE,FALSE,NA,NA
"101","@tuiterimud @ocongBoyy Pancasila itu yg gimana pir..?

Bela koruptor bansos.apa
Gongongin siapapun yg coba usik majikan pir..?",FALSE,0,"tuiterimud",2022-12-01 22:11:25,FALSE,"1597797366614347777","1598439652700348417","1560906643000684544","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Jojosolo5",0,FALSE,FALSE,NA,NA
"102","@watsaplagi Prrlu bansos kak",FALSE,0,"watsaplagi",2022-12-01 21:58:43,FALSE,"1598125968769437696","1598436457756360704","1493552677783228417","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ishowny",0,FALSE,FALSE,NA,NA
"103","RT @AsepBerlian8: @herirwidjaja @datuakrajoangek Ya iya Aman, tukang maen isu Saranya kenyang makan bansos, wan abud turun lapar lagi",FALSE,0,NA,2022-12-01 21:52:03,FALSE,NA,"1598434779653091328",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AEPishere",2,TRUE,FALSE,NA,NA
"104","@txtdrimedia anj wkwkwk dpt bansos dr durex kah ini?",FALSE,0,"txtdrimedia",2022-12-01 21:40:51,FALSE,"1598285793205706752","1598431960119926784","1300484934449000448","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","urjojo__",0,FALSE,FALSE,NA,NA
"105","@idextratime manusia manusia misquin komentar. KLO elu masih nonton bola modal STB bansos mah diem broo. Kecuali ke… https://t.co/IHk0TXvpJM",FALSE,0,"idextratime",2022-12-01 21:16:27,TRUE,"1598424181187969025","1598425820493942785","1222927522033094656","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","frhn_abdillah",0,FALSE,FALSE,NA,NA
"106","antri wudhu seperti antri bansos 😭",FALSE,0,NA,2022-12-01 21:10:04,FALSE,NA,"1598424213831852033",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","aisyhwilda",0,FALSE,FALSE,NA,NA
"107","@kadrunbinpekok kaya survei bansos saja https://t.co/P1T3wWcYGi",FALSE,0,"kadrunbinpekok",2022-12-01 20:01:20,FALSE,"1598108196643610626","1598406917298458625","980790857879072769","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","marso10033621",0,FALSE,FALSE,NA,NA
"108","RT @gabutlurd: @sosmedkeras Lagi keadaan kaya gini bukannya sibuk cari logistik buat survive malah bikin tenda buat ngewe... PIKIRANNYA PAD…",FALSE,0,NA,2022-12-01 19:37:59,FALSE,NA,"1598401040490975232",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JohnMarcoJohn_",30,TRUE,FALSE,NA,NA
"109","Antre Bansos, Perempuan Lansia di Bogor Meninggal Dunia

 #Sindonews #BukanBeritaBiasa .https://t.co/kEsaIWKfTl",FALSE,0,NA,2022-12-01 19:33:13,FALSE,NA,"1598399841415335937",NA,"<a href=""https://www.sindonews.com/"" rel=""nofollow"">SINDOnews</a>","SINDOnews",0,FALSE,FALSE,NA,NA
"110","RT @gabutlurd: @sosmedkeras Lagi keadaan kaya gini bukannya sibuk cari logistik buat survive malah bikin tenda buat ngewe... PIKIRANNYA PAD…",FALSE,0,NA,2022-12-01 19:19:04,FALSE,NA,"1598396280535146497",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AnjisPujianto",30,TRUE,FALSE,NA,NA
"111","RT @gabutlurd: @sosmedkeras Lagi keadaan kaya gini bukannya sibuk cari logistik buat survive malah bikin tenda buat ngewe... PIKIRANNYA PAD…",FALSE,0,NA,2022-12-01 18:42:28,FALSE,NA,"1598387069449273345",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KesatriaBajaHi9",30,TRUE,FALSE,NA,NA
"112","Perempuan Lansia Meninggal Dunia Saat Antre Bansos di Cigudeg Bogor https://t.co/y83TMDVz7F",FALSE,0,NA,2022-12-01 18:33:24,FALSE,NA,"1598384787676446720",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","2020Berita",0,FALSE,FALSE,NA,NA
"113","Cara Cek Bansos BBM 2022 Online Pakai KTP di https://t.co/8r5EIA40WA - Pikiran Rakyat Depok https://t.co/bfKa46GEFa… https://t.co/yUzBDZimhF",FALSE,0,NA,2022-12-01 18:29:32,TRUE,NA,"1598383815952855040",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","AbdulGa11238143",0,FALSE,FALSE,NA,NA
"114","Trima kasih menfess, aku jadi inget kalo aku belum ambil bansos liben",FALSE,0,NA,2022-12-01 18:25:22,FALSE,NA,"1598382764994498561",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","reflecxtt",0,FALSE,FALSE,NA,NA
"115","Wali Kota Palangka Raya susuri Sungai Kahayan salurkan bansos banjir - ANTARA News Kalimantan Tengah https://t.co/NvXEsl6cJV",FALSE,0,NA,2022-12-01 18:23:50,FALSE,NA,"1598382381542801408",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Antara_Kalteng",0,FALSE,FALSE,NA,NA
"116","Perempuan Lansia Meninggal Dunia Saat Antre Bansos di Cigudeg Bogor https://t.co/5S492XM6od",FALSE,0,NA,2022-12-01 18:19:02,FALSE,NA,"1598381173545308198",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","kangandribdg",0,FALSE,FALSE,NA,NA
"117","@idextratime @onix_indonesia @idextratime dapet bansos dari eti",FALSE,0,"Arul_Santana",2022-12-01 18:18:55,FALSE,"1598247697168809986","1598381143594004480","810407652740239360","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Arul_Santana",0,FALSE,FALSE,NA,NA
"118","RT @gabutlurd: @sosmedkeras Lagi keadaan kaya gini bukannya sibuk cari logistik buat survive malah bikin tenda buat ngewe... PIKIRANNYA PAD…",FALSE,0,NA,2022-12-01 18:04:13,FALSE,NA,"1598377444922511362",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bocorr_alush",30,TRUE,FALSE,NA,NA
"119","RT @gabutlurd: @sosmedkeras Lagi keadaan kaya gini bukannya sibuk cari logistik buat survive malah bikin tenda buat ngewe... PIKIRANNYA PAD…",FALSE,0,NA,2022-12-01 17:32:40,FALSE,NA,"1598369502508462080",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","yogajati88",30,TRUE,FALSE,NA,NA
"120","Pemerintah Kota (Pemkot) Bandung menyalurkan bantuan sosial dalam rangka pengendalian inflasi tahun 2022 kepada 15.… https://t.co/VHcBPC4mAG",FALSE,0,NA,2022-12-01 17:27:01,TRUE,NA,"1598368080895545344",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Warta_Pajajaran",4,FALSE,FALSE,NA,NA
"121","RT @fullmoonfolks: Kalau liat doktrin regresif apokaliptik macem azab2 gitu cuma penasaran kok bentuk ""dosa""nya selalu personal ya, macem z…",FALSE,0,NA,2022-12-01 17:23:20,FALSE,NA,"1598367153291264000",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pinginanu",1644,TRUE,FALSE,NA,NA
"122","@Hendry230867 @ekowboy2 Narasi cocok untuk junjunganmu. Bansos apa bbm naik yg merata ke rakyat?",FALSE,0,"Hendry230867",2022-12-01 17:19:38,FALSE,"1596900154531278851","1598366224110751745","1569742638664019974","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SAgungs1",0,FALSE,FALSE,NA,NA
"123","@VionaVL korupsi bansos covid pendukung hmmmm loh",FALSE,0,"VionaVL",2022-12-01 17:03:50,FALSE,"1598312142004195328","1598362245301690368","1708384134","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","OktavadaZein",0,FALSE,FALSE,NA,NA
"124","RT @KemensosRI: Bingung harus ngapain saat jadi Kelompok Masyarakat (PokMas) di Program Bansos Permakanan?

Yuk, ikutin lima 5 langkah yang…",FALSE,0,NA,2022-12-01 16:58:38,FALSE,NA,"1598360939463835648",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Madun281",3,TRUE,FALSE,NA,NA
"125","Ketika bansos dijadikan alat politik., bahkan dijadikan senjata untuk mengintimidasi masyarakat.. Parah tp pakta...… https://t.co/qy4dGivNNW",FALSE,0,NA,2022-12-01 16:45:12,TRUE,NA,"1598357559899193344",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MarianaMuin",0,FALSE,FALSE,NA,NA
"126","@txtdrpemerintah bansos aja dikorup",FALSE,0,"txtdrpemerintah",2022-12-01 16:33:55,FALSE,"1598249099475943424","1598354717423579137","1231495733523566592","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Naru_Aja",0,FALSE,FALSE,NA,NA
"127","Tiga Bansos di Gunungkidul Cair Bersamaan untuk Puluhan Ribu Orang https://t.co/vxT6bXiaYm #beritajogja #jogja… https://t.co/aOcYRzsRnL",FALSE,0,NA,2022-12-01 16:33:04,TRUE,NA,"1598354503040131072",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","Harian_Jogja",0,FALSE,FALSE,NA,NA
"128","@Sammy54935219 @ABisaapa @Jiesoe_ @Lubis_MSyarif @S4N_W1B1 Owh gw kira Kadrun itu yg mereka2 yg nyolong duit rakyat… https://t.co/YLwZBGVHHz",FALSE,0,"Sammy54935219",2022-12-01 16:31:24,TRUE,"1597938700864098304","1598354083139964928","1582917046828163072","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Drhevo1",0,FALSE,FALSE,NA,NA
"129","Ketika bansos dijadikan alat politik! 
Susah dilawan.. Wkwkw",FALSE,0,NA,2022-12-01 16:29:49,FALSE,NA,"1598353687403167745",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MarianaMuin",0,FALSE,FALSE,NA,NA
"130","RT @gabutlurd: @sosmedkeras Lagi keadaan kaya gini bukannya sibuk cari logistik buat survive malah bikin tenda buat ngewe... PIKIRANNYA PAD…",FALSE,0,NA,2022-12-01 16:26:52,FALSE,NA,"1598352944759701504",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Initial_F_",30,TRUE,FALSE,NA,NA
"131","Kapolres Seram Bagian Timur, AKBP Agus Joko Nugroho, S.H., S.I.K., Pimpin giat penyaluran Bansos Presisi Untuk Ruma… https://t.co/rIfegTQI2g",FALSE,1,NA,2022-12-01 16:26:46,TRUE,NA,"1598352919233200128",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PolresSbt",0,FALSE,FALSE,NA,NA
"132","Kapolres Seram Bagian Timur, AKBP Agus Joko Nugroho, S.H., S.I.K., Pimpin giat penyaluran Bansos Presisi Untuk Ruma… https://t.co/j3FAQn8MnM",FALSE,1,NA,2022-12-01 16:25:00,TRUE,NA,"1598352475337412608",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PolresSbt",0,FALSE,FALSE,NA,NA
"133","@txtdrbansos @TirtoID Maen lah ke akar rumput biar tahu bagaimana bansos kalian salurkan kepada para ""KPM"" yang kal… https://t.co/zScrM0UjG4",FALSE,0,"txtdrbansos",2022-12-01 16:21:15,TRUE,"1598255996953993218","1598351529953886208","1499577581036728322","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kacangrambat",0,FALSE,FALSE,NA,NA
"134","Cara Daftar Bansos Desember, Ada BPNT dan BLT BBM yang Bisa Didapatkan usai Unduh Aplikasi Ini… https://t.co/nocRHt5WFv",FALSE,0,NA,2022-12-01 16:14:11,TRUE,NA,"1598349752814669824",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","pikiran_rakyat",0,FALSE,FALSE,NA,NA
"135","@whonderwomen Bansos bantuan sosis?",FALSE,0,"whonderwomen",2022-12-01 16:09:58,FALSE,"1598324423358304258","1598348689076256773","1540634013526032384","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ngapaintai",0,FALSE,FALSE,NA,NA
"136","RT @gabutlurd: @sosmedkeras Lagi keadaan kaya gini bukannya sibuk cari logistik buat survive malah bikin tenda buat ngewe... PIKIRANNYA PAD…",FALSE,0,NA,2022-12-01 15:57:20,FALSE,NA,"1598345511131844608",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","rhizal_antonioe",30,TRUE,FALSE,NA,NA
"137","@Askrlfess gaslah pandemi lagi, bansos lagi",FALSE,0,"Askrlfess",2022-12-01 15:56:56,FALSE,"1598318813208088576","1598345410090655745","1197225394866282496","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","22Trijp",0,FALSE,FALSE,NA,NA
"138","Kouta bansos masuk space ngeleg kontol",FALSE,0,NA,2022-12-01 15:56:33,FALSE,NA,"1598345316209922049",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mostproblem_",0,FALSE,FALSE,NA,NA
